  Scout Number  Scout Location      Game Number  Game Location        Date      Team 1                Team 2                   Game Weight
--------------  ----------------  -------------  -------------------  --------  --------------------  ---------------------  -------------
             4  Los Angeles, CA            2233  Northridge,CA        1/25/22   Not a priority team   UC Santa Barbara                   1
             4  Los Angeles, CA            2291  Los Angeles,CA       1/27/22   UCLA                  California                        18
             4  Los Angeles, CA            2392  Los Angeles,CA       1/29/22   UCLA                  Stanford                          26
             4  Los Angeles, CA            2507  Fresno,CA            2/4/22    Fresno State          Nevada Reno                        9
             4  Los Angeles, CA            2629  Long Beach,CA        2/8/22    Not a priority team   CS Fullerton                       1
             4  Los Angeles, CA            2685  Riverside,CA         2/10/22   California Baptist    Lamar                              2
             4  Los Angeles, CA            2708  Malibu,CA            2/12/22   Not a priority team   BYU                                2
             4  Los Angeles, CA            2879  Los Angeles,CA       2/17/22   UCLA                  Washington State                  26
             4  Los Angeles, CA            2968  Los Angeles,CA       2/19/22   UCLA                  Washington                        24
             4  Los Angeles, CA            3205  San Diego,CA         3/1/22    San Diego State       Colorado State                     9
             4  Los Angeles, CA            3308  Salt Lake City,UT    3/5/22    Utah                  Colorado                          10
